transactionId,transactionType,transactionDate,merchantName,storeName,deviceName,location,totalAmount,cardHolderName,cardType,currencyCode,transactionStatus,failureReason
TXN000625,CASHBACK,2024-08-28 11:46:56,"Gordon, Whitney and Sandoval",PLC,POS-3616,Hudsonshire,857.84,Christopher Jackson,AMEX,GBP,SUCCESS,SUCCESS
TXN000626,CASHBACK,2025-06-10 11:46:56,"Tran, Perkins and Ryan",LLC,POS-7382,Lake Barbara,820.97,Jessica Christensen,AMEX,GBP,SUCCESS,SUCCESS
TXN000627,REFUND,2025-06-30 11:46:56,"Smith, Harris and Nash",and Sons,POS-7626,Port Catherinehaven,860.08,Jason Walton,RUPAY,USD,SUCCESS,SUCCESS
TXN000628,PURCHASE,2025-02-11 11:46:56,"Reyes, Diaz and Franklin",Group,POS-6399,West Sheri,304.85,Brian Gordon,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000629,REFUND,2025-07-11 11:46:56,"Sosa, Butler and Perry",Ltd,POS-6318,West Matthew,908.3,Jaclyn Edwards,RUPAY,USD,SUCCESS,SUCCESS
TXN000630,REFUND,2025-04-14 11:46:56,Scott Ltd,Ltd,POS-3566,Danaberg,87.47,James Lynch,RUPAY,EUR,SUCCESS,SUCCESS
TXN000631,REFUND,2025-01-22 11:46:56,Santana LLC,Group,POS-3166,Port Justin,694.96,Donald Smith,AMEX,EUR,SUCCESS,SUCCESS
TXN000632,PURCHASE,2025-05-28 11:46:56,Cook-Hopkins,Inc,POS-4969,Walshview,121.24,John Perez,RUPAY,EUR,SUCCESS,SUCCESS
TXN000633,PURCHASE,2025-01-03 11:46:56,Rodriguez Group,Group,POS-6403,Robertstad,271.67,Kimberly Davis,AMEX,GBP,SUCCESS,SUCCESS
TXN000634,CASHBACK,2025-06-25 11:46:56,Martinez LLC,Inc,POS-6104,Meredithburgh,874.82,Kara Pollard,RUPAY,EUR,SUCCESS,SUCCESS
TXN000635,CASHBACK,2024-11-14 11:46:56,Brooks LLC,LLC,POS-1243,West Jeff,526.52,James Morgan,RUPAY,INR,SUCCESS,SUCCESS
TXN000636,PURCHASE,2024-09-29 11:46:56,"Davis, Jones and Skinner",PLC,POS-6716,East Stephen,300.7,Nicole Johnson,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000637,CASHBACK,2025-02-21 11:46:56,Dominguez LLC,Group,POS-4271,Donnashire,810.8,Mark Short,VISA,INR,SUCCESS,SUCCESS
TXN000638,CASHBACK,2025-01-02 11:46:56,Sandoval Inc,PLC,POS-3528,Frankmouth,308.78,Scott Barry,AMEX,EUR,SUCCESS,SUCCESS
TXN000639,REFUND,2025-06-30 11:46:56,"Haynes, Davidson and Saunders",Inc,POS-2272,Chamberschester,825.04,Carl Rollins,RUPAY,GBP,SUCCESS,SUCCESS
TXN000640,PURCHASE,2025-06-05 11:46:56,Miller-Oneill,LLC,POS-5095,Colonport,540.34,Jerry Bradley MD,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000641,CASHBACK,2024-11-25 11:46:56,Rodriguez Inc,and Sons,POS-2607,Alexandershire,775.01,Marvin Schaefer,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000642,REFUND,2025-03-03 11:46:56,Thomas Ltd,Group,POS-4502,Garrettmouth,541.26,John Jackson,RUPAY,USD,SUCCESS,SUCCESS
TXN000643,PURCHASE,2024-08-16 11:46:56,Moore-Davis,Ltd,POS-1799,West Kimberly,598.28,Ashley Collins,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000644,CASHBACK,2025-04-03 11:46:56,Hardin-Richards,and Sons,POS-9535,Kennedyside,297.99,Mark Schmitt,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000645,REFUND,2024-10-08 11:46:56,"Rodriguez, Wood and Arnold",LLC,POS-1013,Christopherbury,884.88,Alex Aguirre,AMEX,INR,FAILED,Currency mismatch
TXN000646,CASHBACK,2025-03-21 11:46:56,Johnson Group,and Sons,POS-5977,Traciville,22.06,Annette Parker,RUPAY,INR,SUCCESS,SUCCESS
TXN000647,PURCHASE,2025-01-27 11:46:56,Moss-Patterson,LLC,POS-5586,Robertshire,828.37,Emily Lara,AMEX,USD,SUCCESS,SUCCESS
TXN000648,REFUND,2024-09-29 11:46:56,Allen-Fuller,Ltd,POS-3442,Mitchellville,358.59,Beverly Bender,VISA,GBP,SUCCESS,SUCCESS
TXN000649,PURCHASE,2024-12-05 11:46:56,Hill-Stewart,Inc,POS-4824,North Barbara,822.66,Zachary Adams,RUPAY,INR,SUCCESS,SUCCESS
TXN000650,PURCHASE,2025-04-16 11:46:56,"Tucker, Mosley and Jackson",Ltd,POS-8443,East Carly,542.55,Samantha Rangel,VISA,USD,SUCCESS,SUCCESS
TXN000651,PURCHASE,2025-05-10 11:46:56,Gonzalez Inc,Ltd,POS-7445,South Christopherborough,389.83,Michelle Welch,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000652,CASHBACK,2024-10-07 11:46:56,Grimes and Sons,Ltd,POS-2761,South Patrick,39.51,Amy Duran,VISA,GBP,FAILED,Suspicious transaction (anomaly)
TXN000653,REFUND,2025-02-20 11:46:56,"Simmons, Marquez and Dunlap",Group,POS-3804,East Autumnburgh,843.83,Marc Salazar,VISA,INR,SUCCESS,SUCCESS
TXN000654,CASHBACK,2024-12-11 11:46:56,Davidson-Henderson,Group,POS-9499,Jamiechester,208.98,Kathryn Pace,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000655,CASHBACK,2025-06-28 11:46:56,"Stevens, Smith and Cohen",Group,POS-7802,West Matthewmouth,497.52,Miss Laura Kemp,VISA,EUR,SUCCESS,SUCCESS
TXN000656,REFUND,2024-11-22 11:46:56,"Parrish, Moreno and Brown",Inc,POS-4015,Margaretview,572.23,Mary Davis,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000657,PURCHASE,2025-05-14 11:46:56,"Lee, Turner and Scott",PLC,POS-5811,North Jillbury,759.78,Carlos Ayala,AMEX,INR,FAILED,Currency mismatch
TXN000658,PURCHASE,2025-04-13 11:46:56,"Franklin, Mathews and Jones",and Sons,POS-7800,Chanland,282.95,Kelly Garrison,RUPAY,USD,SUCCESS,SUCCESS
TXN000659,CASHBACK,2024-11-02 11:46:56,"Ford, Moore and Morrison",and Sons,POS-3659,North Kevin,794.45,Mary Brown,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000660,REFUND,2025-05-10 11:46:56,Robinson-Bryan,Group,POS-8250,Port Karen,884.82,Justin Smith,AMEX,USD,SUCCESS,SUCCESS
TXN000661,CASHBACK,2024-09-02 11:46:56,Nichols LLC,Inc,POS-9598,North Alicia,235.44,Michael Stafford,RUPAY,GBP,SUCCESS,SUCCESS
TXN000662,PURCHASE,2024-09-25 11:46:56,Price and Sons,Inc,POS-2281,Ayersberg,544.89,Julie Jenkins,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000663,REFUND,2025-06-30 11:46:56,Moore-Conley,LLC,POS-6228,Jaclynfurt,122.65,Timothy Sanchez,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000664,REFUND,2025-07-08 11:46:56,Gutierrez Ltd,and Sons,POS-7003,Proctorborough,146.34,Andrew Ortega,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000665,CASHBACK,2024-09-04 11:46:56,"Jacobs, Mahoney and Johnson",and Sons,POS-5424,Taylorton,781.72,Kristina Clark,VISA,EUR,SUCCESS,SUCCESS
TXN000666,CASHBACK,2025-02-28 11:46:56,Cantu-Perez,and Sons,POS-4165,Port Emily,343.85,Yolanda Thomas,VISA,INR,SUCCESS,SUCCESS
TXN000667,REFUND,2025-01-05 11:46:56,George Group,and Sons,POS-5814,Port Marieborough,67.55,Janet Woods,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000668,REFUND,2025-02-19 11:46:56,Rose-Martinez,Group,POS-4190,Port Kellifort,917.5,Kari Sawyer,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000669,PURCHASE,2025-04-09 11:46:56,Galloway PLC,LLC,POS-7200,Murphyton,130.46,Kevin Rojas,AMEX,EUR,SUCCESS,SUCCESS
TXN000670,REFUND,2024-12-26 11:46:56,Miller Group,LLC,POS-1440,North Matthew,878.52,John Myers,VISA,GBP,SUCCESS,SUCCESS
TXN000671,CASHBACK,2025-05-19 11:46:56,Hall Inc,Group,POS-5160,Davenportmouth,806.48,Craig Parker,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000672,CASHBACK,2025-06-01 11:46:56,"Jackson, Washington and George",Group,POS-2713,North Sandra,505.12,Brett Harper,RUPAY,INR,SUCCESS,SUCCESS
TXN000673,PURCHASE,2025-04-30 11:46:56,Harris LLC,LLC,POS-2997,Port Catherinehaven,294.24,Meghan Mills,AMEX,EUR,SUCCESS,SUCCESS
TXN000674,REFUND,2025-02-14 11:46:56,"Brock, Wilcox and Nguyen",Inc,POS-5048,Kellitown,940.79,Matthew Johnson,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000675,REFUND,2025-04-07 11:46:56,Smith-Knight,and Sons,POS-6870,Port Joanna,432.21,Robert Gilbert,AMEX,USD,SUCCESS,SUCCESS
TXN000676,PURCHASE,2024-11-19 11:46:56,Mcdaniel-Guerra,and Sons,POS-6754,West Lori,511.58,Mary Taylor,VISA,GBP,SUCCESS,SUCCESS
TXN000677,REFUND,2024-11-10 11:46:56,Cole-Reed,Inc,POS-6224,East Michael,823.31,Thomas Scott,AMEX,GBP,SUCCESS,SUCCESS
TXN000678,PURCHASE,2025-02-19 11:46:56,Herman Inc,Group,POS-1747,Tiffanyshire,416.56,Matthew Bennett,VISA,GBP,SUCCESS,SUCCESS
TXN000679,CASHBACK,2025-04-15 11:46:56,Morales-Bennett,LLC,POS-2116,New Regina,765.25,Katherine Ball,RUPAY,EUR,SUCCESS,SUCCESS
TXN000680,REFUND,2024-08-28 11:46:56,Williams LLC,LLC,POS-2757,New Julie,431.08,Tyler Barr,AMEX,USD,SUCCESS,SUCCESS
TXN000681,CASHBACK,2025-06-19 11:46:56,Kirk Inc,and Sons,POS-7623,Glenfurt,986.33,Elizabeth Estrada,RUPAY,INR,SUCCESS,SUCCESS
TXN000682,PURCHASE,2025-03-11 11:46:56,Barber LLC,Inc,POS-3671,Gabriellehaven,656.91,Erin Arias,VISA,USD,SUCCESS,SUCCESS
TXN000683,CASHBACK,2024-09-08 11:46:56,Griffith PLC,and Sons,POS-3382,Andrewburgh,302.99,Joseph Clark,RUPAY,EUR,SUCCESS,SUCCESS
TXN000684,REFUND,2025-04-29 11:46:56,Cooper-Beltran,Group,POS-4062,Melodyfurt,971.97,Erin Graham,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000685,REFUND,2025-04-29 11:46:56,Cardenas-Holland,Ltd,POS-2685,West Meganmouth,518.25,Susan Hernandez,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000686,CASHBACK,2024-09-30 11:46:56,"Freeman, Bruce and Scott",and Sons,POS-2702,West Marktown,738.85,Todd Hernandez,RUPAY,GBP,SUCCESS,SUCCESS
TXN000687,REFUND,2025-01-24 11:46:56,Garcia-Sanchez,Ltd,POS-2484,West Brent,216.69,Haley Knight,RUPAY,INR,SUCCESS,SUCCESS
TXN000688,CASHBACK,2024-07-16 11:46:56,"Adams, Flores and Johnson",PLC,POS-6571,New Paulmouth,227.57,Tammy Washington,AMEX,INR,FAILED,Currency mismatch
TXN000689,CASHBACK,2024-07-21 11:46:56,Cruz and Sons,and Sons,POS-2087,Maloneland,805.34,Megan Jones,RUPAY,EUR,SUCCESS,SUCCESS
TXN000690,PURCHASE,2024-08-05 11:46:56,"Anderson, Wilson and Lewis",and Sons,POS-2586,East Stacey,444.86,Blake Wright,AMEX,INR,FAILED,Currency mismatch
TXN000691,REFUND,2024-11-29 11:46:56,"Hill, Mcmahon and Gonzalez",and Sons,POS-1293,Lauraland,349.83,Robert Williamson,AMEX,EUR,SUCCESS,SUCCESS
TXN000692,REFUND,2025-01-10 11:46:56,"Abbott, Young and Garza",Inc,POS-6872,Elizabethborough,910.75,Matthew Bowers,RUPAY,EUR,SUCCESS,SUCCESS
TXN000693,PURCHASE,2024-12-25 11:46:56,Norman-Mccarthy,Ltd,POS-9821,Chelseabury,315.12,Charles Richardson,VISA,USD,SUCCESS,SUCCESS
TXN000694,REFUND,2025-07-02 11:46:56,"Romero, Simpson and Clark",LLC,POS-8111,Currychester,151.94,Parker Smith,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000695,CASHBACK,2024-10-03 11:46:56,"Burns, Hatfield and Jones",Ltd,POS-5781,Port Maxwellside,964.18,Sarah Colon,AMEX,EUR,SUCCESS,SUCCESS
TXN000696,CASHBACK,2025-06-02 11:46:56,"Ware, Macdonald and Deleon",and Sons,POS-4653,West Paulview,671.01,Kyle Wilcox,AMEX,INR,FAILED,Currency mismatch
TXN000697,PURCHASE,2025-06-11 11:46:56,Hernandez-Daniel,Inc,POS-8550,Reginafurt,282.28,Shannon Richards,RUPAY,EUR,SUCCESS,SUCCESS
TXN000698,PURCHASE,2024-11-25 11:46:56,Wagner-Velazquez,LLC,POS-1178,Rachelshire,166.26,Cory Davis,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000699,CASHBACK,2024-07-31 11:46:56,Scott Group,and Sons,POS-1813,Garrettside,100.91,Jordan Washington,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000700,PURCHASE,2024-11-02 11:46:56,Kennedy PLC,Ltd,POS-5183,Victoriahaven,318.97,Melody Clark,AMEX,INR,FAILED,Currency mismatch
TXN000701,CASHBACK,2024-07-22 11:46:56,Bush LLC,Group,POS-9145,Sandershaven,987.52,Kevin Stewart,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000702,PURCHASE,2025-03-27 11:46:56,Baker Ltd,and Sons,POS-4802,Port Steven,107.23,Linda Bell,VISA,USD,SUCCESS,SUCCESS
TXN000703,CASHBACK,2024-10-01 11:46:56,"Petersen, Dean and Medina",PLC,POS-2499,Floresshire,594.07,Lisa Rose,RUPAY,GBP,SUCCESS,SUCCESS
TXN000704,CASHBACK,2024-11-26 11:46:56,Combs-Carter,Group,POS-7479,Paulville,23.92,Beth Washington,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000705,PURCHASE,2024-09-05 11:46:56,Farmer Ltd,and Sons,POS-5906,Lake Marisastad,558.38,Ronald Black,RUPAY,USD,SUCCESS,SUCCESS
TXN000706,REFUND,2024-09-25 11:46:56,"Holland, Ramos and Walker",Group,POS-5053,Waltersburgh,926.39,Victoria Moreno,AMEX,INR,FAILED,Currency mismatch
TXN000707,CASHBACK,2025-05-14 11:46:56,Mason-Bauer,Group,POS-6144,Ronaldview,577.58,Robert Bass,AMEX,INR,FAILED,Currency mismatch
TXN000708,REFUND,2024-11-28 11:46:56,Campos-Riley,LLC,POS-2691,Hendersonside,917.0,Andrew Stanton,AMEX,INR,FAILED,Currency mismatch
TXN000709,CASHBACK,2025-06-05 11:46:56,Perez and Sons,LLC,POS-8138,Vickiside,867.37,Kimberly Perez,VISA,USD,FAILED,Suspicious transaction (anomaly)
TXN000710,CASHBACK,2025-01-27 11:46:56,"Davis, Duran and Smith",LLC,POS-2727,Wellsberg,561.66,Melissa Roman,VISA,USD,SUCCESS,SUCCESS
TXN000711,PURCHASE,2025-02-06 11:46:56,"Mcgrath, Torres and Reyes",Ltd,POS-8579,Batesfort,119.07,Nathan Bradley,VISA,GBP,SUCCESS,SUCCESS
TXN000712,CASHBACK,2025-03-15 11:46:56,Wright LLC,LLC,POS-5494,New Richard,858.7,Ricky Bruce,AMEX,INR,FAILED,Currency mismatch
TXN000713,PURCHASE,2024-12-21 11:46:56,"Ochoa, Thomas and Hutchinson",Ltd,POS-8321,Patricktown,908.58,Kelly Gonzales,AMEX,INR,FAILED,Currency mismatch
TXN000714,PURCHASE,2024-09-22 11:46:56,Smith-Hanna,LLC,POS-5823,Port Bryanbury,115.66,Heidi Bell,VISA,EUR,SUCCESS,SUCCESS
TXN000715,REFUND,2024-11-23 11:46:56,Robertson PLC,LLC,POS-5296,East Brianland,815.7,Shelley Cook,AMEX,EUR,SUCCESS,SUCCESS
TXN000716,CASHBACK,2025-04-12 11:46:56,Leon Ltd,LLC,POS-8443,West Kristen,471.81,Maria Wheeler,RUPAY,USD,SUCCESS,SUCCESS
TXN000717,PURCHASE,2024-07-28 11:46:56,Gardner-Patterson,Group,POS-3825,Fordville,557.25,Jessica Shelton,AMEX,INR,FAILED,Currency mismatch
TXN000718,REFUND,2025-01-11 11:46:56,Jones-Crosby,PLC,POS-1934,Escobarville,390.05,April Jenkins,AMEX,EUR,SUCCESS,SUCCESS
TXN000719,REFUND,2024-11-13 11:46:56,"Nicholson, Sullivan and Benton",Inc,POS-1726,West Harold,545.19,Joyce Maynard,AMEX,INR,FAILED,Currency mismatch
TXN000720,REFUND,2024-08-31 11:46:56,Delgado-Edwards,LLC,POS-6240,West Sonyafort,84.36,Jimmy Reynolds,AMEX,USD,SUCCESS,SUCCESS
TXN000721,REFUND,2024-08-30 11:46:56,Lee-Watson,PLC,POS-3847,East Tonyafurt,365.3,Carolyn Barnes,AMEX,INR,FAILED,Currency mismatch
TXN000722,REFUND,2025-07-14 11:46:56,"Mcneil, Jensen and Thompson",Group,POS-8299,Jamesside,166.19,Haley Lawson,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000723,PURCHASE,2024-08-20 11:46:56,Burke-Haynes,Ltd,POS-1780,Ballville,386.23,Daniel Vazquez,RUPAY,USD,SUCCESS,SUCCESS
TXN000724,REFUND,2025-07-01 11:46:56,Henry Ltd,LLC,POS-1207,New Kaitlin,464.62,Nicole Wiggins,AMEX,EUR,SUCCESS,SUCCESS
TXN000725,CASHBACK,2025-04-15 11:46:56,Rubio-Gill,and Sons,POS-8622,Lake Joseph,111.67,Betty Lutz,RUPAY,USD,FAILED,Suspicious transaction (anomaly)
TXN000726,REFUND,2025-05-22 11:46:56,Cherry Ltd,PLC,POS-3247,Martinmouth,67.81,Amanda Mcdonald,AMEX,GBP,SUCCESS,SUCCESS
TXN000727,CASHBACK,2024-08-10 11:46:56,"Torres, Myers and Salazar",PLC,POS-5667,South Taylorport,804.01,Jason Franklin,AMEX,GBP,SUCCESS,SUCCESS
TXN000728,CASHBACK,2025-01-22 11:46:56,Forbes-Armstrong,Group,POS-5349,Mcdanielstad,341.04,Bethany Parker,VISA,EUR,SUCCESS,SUCCESS
TXN000729,REFUND,2024-10-20 11:46:56,Thomas-Beard,LLC,POS-1292,South Donaldville,681.49,Todd Padilla,RUPAY,INR,SUCCESS,SUCCESS
TXN000730,PURCHASE,2024-10-19 11:46:56,"Williams, Tran and Greene",Ltd,POS-4325,Schultzview,718.38,Mark Bell,VISA,EUR,SUCCESS,SUCCESS
TXN000731,PURCHASE,2024-10-12 11:46:56,"Fowler, Dalton and Garcia",and Sons,POS-6127,New Patrickfurt,158.2,Donna Martinez,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000732,CASHBACK,2024-11-04 11:46:56,"Garcia, Solis and Clark",and Sons,POS-8102,Nicholsonburgh,187.89,Mark Hill,AMEX,EUR,SUCCESS,SUCCESS
TXN000733,PURCHASE,2025-01-11 11:46:56,Smith LLC,LLC,POS-5841,Billyton,850.6,Christina Smith,AMEX,INR,FAILED,Currency mismatch
TXN000734,PURCHASE,2024-12-26 11:46:56,Harris PLC,Ltd,POS-1089,Bullockmouth,68.72,Martin Stewart,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000735,CASHBACK,2025-01-26 11:46:56,"White, Patel and Young",Group,POS-3703,South Annettebury,29.18,Felicia Nelson,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000736,PURCHASE,2025-05-04 11:46:56,Wallace-Knight,Ltd,POS-3475,Russostad,552.28,Kimberly Brown,RUPAY,GBP,SUCCESS,SUCCESS
TXN000737,PURCHASE,2025-01-06 11:46:56,Watson Inc,and Sons,POS-5722,Aprilton,350.84,Kimberly Young,VISA,EUR,SUCCESS,SUCCESS
TXN000738,CASHBACK,2025-07-09 11:46:56,Stewart Ltd,Inc,POS-7022,North Nicolemouth,777.47,Mr. Jared Peterson DDS,AMEX,INR,FAILED,Currency mismatch
TXN000739,PURCHASE,2024-09-23 11:46:56,West PLC,LLC,POS-7077,South Matthew,371.6,Steven Carr,RUPAY,EUR,SUCCESS,SUCCESS
TXN000740,REFUND,2024-09-23 11:46:56,Owens-Marshall,LLC,POS-5133,Lake Belindaside,801.82,Stanley Davis,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000741,CASHBACK,2025-05-06 11:46:56,Butler Group,and Sons,POS-9283,Veronicaville,785.98,Riley Brown,VISA,INR,SUCCESS,SUCCESS
TXN000742,CASHBACK,2024-09-19 11:46:56,Schwartz Ltd,Inc,POS-2573,Taylorchester,620.3,Spencer Williams,AMEX,INR,FAILED,Currency mismatch
TXN000743,REFUND,2025-03-02 11:46:56,Castro Ltd,Inc,POS-8317,North Susan,193.07,Abigail Morales,RUPAY,INR,SUCCESS,SUCCESS
TXN000744,PURCHASE,2025-02-02 11:46:56,"Blanchard, Mann and Roman",Ltd,POS-3452,Bensontown,266.85,Kelly Nelson,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000745,REFUND,2025-06-03 11:46:56,Saunders Group,Ltd,POS-7130,South Michelle,798.64,John Nguyen,AMEX,INR,FAILED,Currency mismatch
TXN000746,PURCHASE,2024-12-15 11:46:56,Boone-Short,Group,POS-4390,South Renee,207.73,Natalie Collins,RUPAY,GBP,SUCCESS,SUCCESS
TXN000747,CASHBACK,2024-09-17 11:46:56,Arnold-Bartlett,PLC,POS-5001,Port Robertland,767.7,Mark Waters,AMEX,EUR,SUCCESS,SUCCESS
TXN000748,PURCHASE,2024-12-01 11:46:56,Phillips-Price,Group,POS-7703,Kellyfort,969.22,Dana Strong,VISA,USD,SUCCESS,SUCCESS
TXN000749,REFUND,2025-02-16 11:46:56,Hoover LLC,LLC,POS-4265,Kimport,436.57,David Salazar,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000750,CASHBACK,2024-11-08 11:46:56,Hart PLC,Ltd,POS-9088,Princefort,603.91,Matthew Ruiz,RUPAY,GBP,SUCCESS,SUCCESS
TXN000751,PURCHASE,2025-02-06 11:46:56,Smith Ltd,PLC,POS-3884,Lake Meganshire,175.67,David Coleman,AMEX,USD,SUCCESS,SUCCESS
TXN000752,CASHBACK,2024-08-30 11:46:56,"Santos, Saunders and Floyd",and Sons,POS-8360,West Terri,167.57,Rebecca Duncan,RUPAY,EUR,SUCCESS,SUCCESS
TXN000753,CASHBACK,2025-05-11 11:46:56,Ramirez-Mcdaniel,and Sons,POS-5185,Clarkton,27.6,Brandy Hill,RUPAY,INR,SUCCESS,SUCCESS
TXN000754,REFUND,2025-01-17 11:46:56,Walker-Herman,and Sons,POS-9323,New Carrieland,758.3,Joshua Robinson MD,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000755,REFUND,2024-07-23 11:46:56,Alexander-Brooks,Ltd,POS-3251,Joshuaport,278.54,Gina Roberts,AMEX,USD,SUCCESS,SUCCESS
TXN000756,REFUND,2024-08-29 11:46:56,"Huff, Diaz and Martinez",LLC,POS-8071,Loganstad,959.68,Brittney Smith,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000757,PURCHASE,2024-09-06 11:46:56,"Sanchez, Rodriguez and Hodges",and Sons,POS-7339,Joshuaview,141.74,Antonio Thomas,AMEX,EUR,SUCCESS,SUCCESS
TXN000758,PURCHASE,2024-12-27 11:46:56,George LLC,Ltd,POS-8870,South Darryl,367.57,Mr. James Williams MD,RUPAY,EUR,SUCCESS,SUCCESS
TXN000759,PURCHASE,2024-09-11 11:46:56,Jones-Decker,and Sons,POS-7491,Theresaberg,660.85,William Gross,RUPAY,INR,SUCCESS,SUCCESS
TXN000760,REFUND,2025-05-03 11:46:56,"Fisher, Hunter and Anderson",and Sons,POS-5753,Molinaton,957.54,Allen Smith,AMEX,GBP,SUCCESS,SUCCESS
TXN000761,CASHBACK,2024-09-11 11:46:56,"Benitez, Alvarado and Cox",and Sons,POS-4950,Kelleyshire,797.02,Patrick Parker,RUPAY,EUR,SUCCESS,SUCCESS
TXN000762,CASHBACK,2025-04-12 11:46:56,Walker Group,Ltd,POS-9136,Port John,764.84,Tricia Bolton,RUPAY,USD,SUCCESS,SUCCESS
TXN000763,CASHBACK,2024-12-17 11:46:56,Brown Ltd,Group,POS-4317,Samanthafurt,531.38,Theodore Smith,RUPAY,USD,SUCCESS,SUCCESS
TXN000764,REFUND,2025-02-26 11:46:56,Pierce and Sons,Group,POS-3671,North Jeffrey,159.17,Wayne Potter,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000765,PURCHASE,2025-04-22 11:46:56,Chavez and Sons,Group,POS-6686,Lake Monicamouth,217.05,Jessica Armstrong,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000766,PURCHASE,2025-05-11 11:46:56,"Allen, Jones and Navarro",Group,POS-5135,Stanleyport,579.03,Eileen Zuniga,AMEX,EUR,SUCCESS,SUCCESS
TXN000767,PURCHASE,2025-02-22 11:46:56,Smith-Ochoa,and Sons,POS-7080,South Adam,116.77,Erica Jones,AMEX,INR,FAILED,Currency mismatch
TXN000768,CASHBACK,2024-09-12 11:46:56,Klein Group,Ltd,POS-9595,Williamsshire,629.35,Christina Strong,VISA,USD,SUCCESS,SUCCESS
TXN000769,PURCHASE,2025-01-21 11:46:56,"King, Palmer and Finley",Inc,POS-7949,Sheppardhaven,611.34,Tonya Ingram,AMEX,EUR,SUCCESS,SUCCESS
TXN000770,PURCHASE,2024-12-09 11:46:56,"Harvey, Christian and Jordan",Group,POS-7911,Ortizchester,950.1,Richard Mccullough,VISA,INR,SUCCESS,SUCCESS
TXN000771,CASHBACK,2025-01-19 11:46:56,"Schmidt, Peters and Carpenter",Ltd,POS-3461,West Isaachaven,49.93,Amanda Burnett,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000772,REFUND,2025-06-30 11:46:56,Shelton-Moon,Inc,POS-7104,East Michaelland,812.32,Andrew Lucas,RUPAY,USD,SUCCESS,SUCCESS
TXN000773,PURCHASE,2024-09-01 11:46:56,"Leblanc, Reed and Daniels",Group,POS-4162,Lake Sarahberg,219.13,Lindsay Howard,RUPAY,EUR,SUCCESS,SUCCESS
TXN000774,PURCHASE,2025-06-02 11:46:56,Willis LLC,Inc,POS-1535,West Jasonshire,640.36,Cassandra Long,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000775,CASHBACK,2024-07-24 11:46:56,Elliott-Henry,and Sons,POS-2898,Timothyshire,417.47,Joshua Meyer,AMEX,USD,SUCCESS,SUCCESS
TXN000776,PURCHASE,2025-05-05 11:46:56,Potts-Campbell,PLC,POS-5478,Lake Hollytown,243.29,Jean Santos,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000777,REFUND,2024-12-04 11:46:56,Cooley-Mcknight,Ltd,POS-4260,South Ashleyhaven,858.89,Meghan Nguyen,VISA,INR,SUCCESS,SUCCESS
TXN000778,REFUND,2024-07-14 11:46:56,Cox LLC,Ltd,POS-4525,Lake Austinmouth,961.55,Kathleen Hill,VISA,INR,SUCCESS,SUCCESS
TXN000779,CASHBACK,2025-01-25 11:46:56,"Wilkinson, Winters and Hancock",Inc,POS-5116,East Amandashire,514.24,Christopher Conner,RUPAY,EUR,SUCCESS,SUCCESS
TXN000780,CASHBACK,2025-06-18 11:46:56,Macias Inc,Inc,POS-2772,Port Melissa,272.76,Ashley Boone,VISA,USD,SUCCESS,SUCCESS
