transactionId,transactionType,transactionDate,transactionStatus,merchantName,storeName,deviceName,location,totalAmount,cardHolderName,cardType,currencyCode,failureReason
TXN000726,REFUND,2025-05-26 13:05:50,,Cherry Ltd,PLC,POS-3247,Martinmouth,67.81,Amanda Mcdonald,AMEX,GBP,
TXN000727,CASHBACK,2024-08-14 13:05:50,,"Torres, Myers and Salazar",PLC,POS-5667,South Taylorport,804.01,Jason Franklin,AMEX,GBP,
TXN000728,CASHBACK,2025-01-26 13:05:50,,Forbes-Armstrong,Group,POS-5349,Mcdanielstad,341.04,Bethany Parker,VISA,EUR,
TXN000729,REFUND,2024-10-24 13:05:50,,Thomas-Beard,LLC,POS-1292,South Donaldville,681.49,Todd Padilla,RUPAY,INR,
TXN000730,PURCHASE,2024-10-23 13:05:50,,"Williams, Tran and Greene",Ltd,POS-4325,Schultzview,718.38,Mark Bell,VISA,EUR,
TXN000731,PURCHASE,2024-10-16 13:05:50,,"Fowler, Dalton and Garcia",and Sons,POS-6127,New Patrickfurt,158.2,Donna Martinez,MASTERCARD,GBP,
TXN000732,CASHBACK,2024-11-08 13:05:50,,"Garcia, Solis and Clark",and Sons,POS-8102,Nicholsonburgh,187.89,Mark Hill,AMEX,EUR,
TXN000733,PURCHASE,2025-01-15 13:05:50,,Smith LLC,LLC,POS-5841,Billyton,850.6,Christina Smith,AMEX,INR,
TXN000734,PURCHASE,2024-12-30 13:05:50,,Harris PLC,Ltd,POS-1089,Bullockmouth,68.72,Martin Stewart,VISA,EUR,
TXN000735,CASHBACK,2025-01-30 13:05:50,,"White, Patel and Young",Group,POS-3703,South Annettebury,29.18,Felicia Nelson,MASTERCARD,EUR,
TXN000736,PURCHASE,2025-05-08 13:05:50,,Wallace-Knight,Ltd,POS-3475,Russostad,552.28,Kimberly Brown,RUPAY,GBP,
TXN000737,PURCHASE,2025-01-10 13:05:50,,Watson Inc,and Sons,POS-5722,Aprilton,350.84,Kimberly Young,VISA,EUR,
TXN000738,CASHBACK,2025-07-13 13:05:50,,Stewart Ltd,Inc,POS-7022,North Nicolemouth,777.47,Mr. Jared Peterson DDS,AMEX,INR,
TXN000739,PURCHASE,2024-09-27 13:05:50,,West PLC,LLC,POS-7077,South Matthew,371.6,Steven Carr,RUPAY,EUR,
TXN000740,REFUND,2024-09-27 13:05:50,,Owens-Marshall,LLC,POS-5133,Lake Belindaside,801.82,Stanley Davis,MASTERCARD,EUR,
TXN000741,CASHBACK,2025-05-10 13:05:50,,Butler Group,and Sons,POS-9283,Veronicaville,785.98,Riley Brown,VISA,INR,
TXN000742,CASHBACK,2024-09-23 13:05:50,,Schwartz Ltd,Inc,POS-2573,Taylorchester,620.3,Spencer Williams,AMEX,INR,
TXN000743,REFUND,2025-03-06 13:05:50,,Castro Ltd,Inc,POS-8317,North Susan,193.07,Abigail Morales,RUPAY,INR,
TXN000744,PURCHASE,2025-02-06 13:05:50,,"Blanchard, Mann and Roman",Ltd,POS-3452,Bensontown,266.85,Kelly Nelson,MASTERCARD,INR,
TXN000745,REFUND,2025-06-07 13:05:50,,Saunders Group,Ltd,POS-7130,South Michelle,798.64,John Nguyen,AMEX,INR,
TXN000746,PURCHASE,2024-12-19 13:05:50,,Boone-Short,Group,POS-4390,South Renee,207.73,Natalie Collins,RUPAY,GBP,
TXN000747,CASHBACK,2024-09-21 13:05:50,,Arnold-Bartlett,PLC,POS-5001,Port Robertland,767.7,Mark Waters,AMEX,EUR,
TXN000748,PURCHASE,2024-12-05 13:05:50,,Phillips-Price,Group,POS-7703,Kellyfort,969.22,Dana Strong,VISA,USD,
TXN000749,REFUND,2025-02-20 13:05:50,,Hoover LLC,LLC,POS-4265,Kimport,436.57,David Salazar,MASTERCARD,GBP,
TXN000750,CASHBACK,2024-11-12 13:05:50,,Hart PLC,Ltd,POS-9088,Princefort,603.91,Matthew Ruiz,RUPAY,GBP,
TXN000751,PURCHASE,2025-02-10 13:05:50,,Smith Ltd,PLC,POS-3884,Lake Meganshire,175.67,David Coleman,AMEX,USD,
TXN000752,CASHBACK,2024-09-03 13:05:50,,"Santos, Saunders and Floyd",and Sons,POS-8360,West Terri,167.57,Rebecca Duncan,RUPAY,EUR,
TXN000753,CASHBACK,2025-05-15 13:05:50,,Ramirez-Mcdaniel,and Sons,POS-5185,Clarkton,27.6,Brandy Hill,RUPAY,INR,
TXN000754,REFUND,2025-01-21 13:05:50,,Walker-Herman,and Sons,POS-9323,New Carrieland,758.3,Joshua Robinson MD,AMEX,USD,
TXN000755,REFUND,2024-07-27 13:05:50,,Alexander-Brooks,Ltd,POS-3251,Joshuaport,278.54,Gina Roberts,AMEX,USD,
TXN000756,REFUND,2024-09-02 13:05:50,,"Huff, Diaz and Martinez",LLC,POS-8071,Loganstad,959.68,Brittney Smith,MASTERCARD,USD,
TXN000757,PURCHASE,2024-09-10 13:05:50,,"Sanchez, Rodriguez and Hodges",and Sons,POS-7339,Joshuaview,141.74,Antonio Thomas,AMEX,EUR,
TXN000758,PURCHASE,2024-12-31 13:05:50,,George LLC,Ltd,POS-8870,South Darryl,367.57,Mr. James Williams MD,RUPAY,EUR,
TXN000759,PURCHASE,2024-09-15 13:05:50,,Jones-Decker,and Sons,POS-7491,Theresaberg,660.85,William Gross,RUPAY,INR,
TXN000760,REFUND,2025-05-07 13:05:50,,"Fisher, Hunter and Anderson",and Sons,POS-5753,Molinaton,957.54,Allen Smith,AMEX,GBP,
TXN000761,CASHBACK,2024-09-15 13:05:50,,"Benitez, Alvarado and Cox",and Sons,POS-4950,Kelleyshire,797.02,Patrick Parker,RUPAY,EUR,
TXN000762,CASHBACK,2025-04-16 13:05:50,,Walker Group,Ltd,POS-9136,Port John,764.84,Tricia Bolton,RUPAY,USD,
TXN000763,CASHBACK,2024-12-21 13:05:50,,Brown Ltd,Group,POS-4317,Samanthafurt,531.38,Theodore Smith,RUPAY,USD,
TXN000764,REFUND,2025-03-02 13:05:50,,Pierce and Sons,Group,POS-3671,North Jeffrey,159.17,Wayne Potter,MASTERCARD,INR,
TXN000765,PURCHASE,2025-04-26 13:05:50,,Chavez and Sons,Group,POS-6686,Lake Monicamouth,217.05,Jessica Armstrong,MASTERCARD,USD,
TXN000766,PURCHASE,2025-05-15 13:05:50,,"Allen, Jones and Navarro",Group,POS-5135,Stanleyport,579.03,Eileen Zuniga,AMEX,EUR,
TXN000767,PURCHASE,2025-02-26 13:05:50,,Smith-Ochoa,and Sons,POS-7080,South Adam,116.77,Erica Jones,AMEX,INR,
TXN000768,CASHBACK,2024-09-16 13:05:50,,Klein Group,Ltd,POS-9595,Williamsshire,629.35,Christina Strong,VISA,USD,
TXN000769,PURCHASE,2025-01-25 13:05:50,,"King, Palmer and Finley",Inc,POS-7949,Sheppardhaven,611.34,Tonya Ingram,AMEX,EUR,
TXN000770,PURCHASE,2024-12-13 13:05:50,,"Harvey, Christian and Jordan",Group,POS-7911,Ortizchester,950.1,Richard Mccullough,VISA,INR,
TXN000771,CASHBACK,2025-01-23 13:05:50,,"Schmidt, Peters and Carpenter",Ltd,POS-3461,West Isaachaven,49.93,Amanda Burnett,MASTERCARD,GBP,
TXN000772,REFUND,2025-07-04 13:05:50,,Shelton-Moon,Inc,POS-7104,East Michaelland,812.32,Andrew Lucas,RUPAY,USD,
TXN000773,PURCHASE,2024-09-05 13:05:50,,"Leblanc, Reed and Daniels",Group,POS-4162,Lake Sarahberg,219.13,Lindsay Howard,RUPAY,EUR,
TXN000774,PURCHASE,2025-06-06 13:05:50,,Willis LLC,Inc,POS-1535,West Jasonshire,640.36,Cassandra Long,MASTERCARD,GBP,
TXN000775,CASHBACK,2024-07-28 13:05:50,,Elliott-Henry,and Sons,POS-2898,Timothyshire,417.47,Joshua Meyer,AMEX,USD,
TXN000776,PURCHASE,2025-05-09 13:05:50,,Potts-Campbell,PLC,POS-5478,Lake Hollytown,243.29,Jean Santos,MASTERCARD,EUR,
TXN000777,REFUND,2024-12-08 13:05:50,,Cooley-Mcknight,Ltd,POS-4260,South Ashleyhaven,858.89,Meghan Nguyen,VISA,INR,
TXN000778,REFUND,2024-07-18 13:05:50,,Cox LLC,Ltd,POS-4525,Lake Austinmouth,961.55,Kathleen Hill,VISA,INR,
TXN000779,CASHBACK,2025-01-29 13:05:50,,"Wilkinson, Winters and Hancock",Inc,POS-5116,East Amandashire,514.24,Christopher Conner,RUPAY,EUR,
TXN000780,CASHBACK,2025-06-22 13:05:50,,Macias Inc,Inc,POS-2772,Port Melissa,272.76,Ashley Boone,VISA,USD,
TXN000781,PURCHASE,2025-02-01 13:05:50,,Washington-Thompson,Group,POS-6417,New Kaylaborough,123.36,Michael Velasquez,AMEX,USD,
TXN000782,PURCHASE,2025-02-13 13:05:50,,Jackson PLC,PLC,POS-2063,Josephfurt,105.75,Marie Bond,RUPAY,EUR,
TXN000783,REFUND,2025-03-25 13:05:50,,Le LLC,LLC,POS-3137,New Felicia,245.63,Paul Davis,VISA,USD,
TXN000784,REFUND,2024-11-16 13:05:50,,"Haley, Benson and Cameron",and Sons,POS-9963,Port Deniseville,556.25,Jessica King,RUPAY,EUR,
TXN000785,PURCHASE,2024-09-02 13:05:50,,Miles PLC,Group,POS-2594,New Susan,339.11,Brittany Ellis,AMEX,USD,
TXN000786,REFUND,2024-11-30 13:05:50,,"Bennett, Mueller and Gordon",PLC,POS-4307,South Jasonmouth,942.34,Brooke Smith,RUPAY,INR,
TXN000787,REFUND,2025-04-12 13:05:50,,"Evans, Perry and Rosales",and Sons,POS-8417,Port Laurenburgh,672.39,Nancy Stevens,MASTERCARD,GBP,
TXN000788,REFUND,2024-12-10 13:05:50,,"Swanson, Smith and Rodriguez",LLC,POS-5295,New Paul,396.69,Ann Wilson,MASTERCARD,GBP,
TXN000789,PURCHASE,2025-03-20 13:05:50,,Mosley-Faulkner,Ltd,POS-6656,West Alexis,685.4,Joseph Knight,AMEX,USD,
TXN000790,REFUND,2024-12-02 13:05:50,,Myers Inc,and Sons,POS-4468,East Heathermouth,401.52,Cindy Howell,AMEX,INR,
TXN000791,PURCHASE,2025-01-15 13:05:50,,Schwartz Ltd,LLC,POS-1572,Port Dianachester,432.17,Earl Mercer,VISA,USD,
TXN000792,CASHBACK,2025-06-24 13:05:50,,"Kelley, Wilson and Mcdaniel",and Sons,POS-1874,South Robert,412.94,Sean Newton,AMEX,GBP,
TXN000793,REFUND,2024-08-23 13:05:50,,Carter Ltd,Ltd,POS-1430,Robertston,901.39,Amy Myers,RUPAY,USD,
TXN000794,REFUND,2025-02-28 13:05:50,,Lloyd Inc,Inc,POS-1715,New Andrewton,802.14,James Tran,VISA,USD,
TXN000795,REFUND,2024-08-18 13:05:50,,"Hart, Thomas and Davis",Inc,POS-2941,South Jamiebury,624.29,April Davis,VISA,USD,
TXN000796,CASHBACK,2024-10-15 13:05:50,,"Robinson, Pena and Gibbs",Group,POS-1563,Amberstad,220.13,Michelle Smith,RUPAY,INR,
TXN000797,PURCHASE,2025-05-24 13:05:50,,Gray-Webb,LLC,POS-3960,North Jeff,130.37,James Vaughan,MASTERCARD,EUR,
TXN000798,PURCHASE,2024-11-13 13:05:50,,"Sweeney, Henry and Adams",Ltd,POS-5258,South Lisaborough,406.14,Jennifer Thompson,VISA,GBP,
TXN000799,PURCHASE,2025-03-24 13:05:50,,"Allen, Stewart and Foster",LLC,POS-3131,Ianshire,399.88,James Cruz,RUPAY,USD,
TXN000800,PURCHASE,2025-03-24 13:05:50,,"Hoffman, Fuller and Downs",Ltd,POS-2940,Alanburgh,163.88,Heidi Morse,RUPAY,GBP,
TXN000801,REFUND,2024-09-10 13:05:50,,Pollard-Ortiz,Ltd,POS-4145,Bentonstad,553.91,Jacob Cox,RUPAY,EUR,
TXN000802,CASHBACK,2024-11-08 13:05:50,,Nguyen Ltd,Ltd,POS-3274,West Micheleshire,57.74,Allison Ewing,AMEX,GBP,
TXN000803,CASHBACK,2024-11-15 13:05:50,,Taylor-Rosario,LLC,POS-8473,New Chrisberg,600.43,Barbara Jones,RUPAY,INR,
TXN000804,CASHBACK,2024-10-19 13:05:50,,Larson and Sons,PLC,POS-4790,Haleyville,843.97,Charles Ray,AMEX,EUR,
TXN000805,REFUND,2025-02-13 13:05:50,,Decker LLC,and Sons,POS-4931,Allisonview,864.07,Sean Blake,RUPAY,INR,
TXN000806,REFUND,2025-01-05 13:05:50,,Lewis-Gonzalez,Group,POS-6280,Jonathantown,745.83,Brianna Hall,MASTERCARD,USD,
TXN000807,REFUND,2025-02-15 13:05:50,,Taylor-Nguyen,PLC,POS-4196,Port Sabrinafort,110.56,Lucas Ballard,RUPAY,EUR,
TXN000808,REFUND,2025-04-01 13:05:50,,"Rhodes, Martin and Hill",Inc,POS-7854,West Jonathonmouth,795.72,Jason Wong,MASTERCARD,INR,
TXN000809,CASHBACK,2025-01-13 13:05:50,,"Norris, May and Wheeler",Group,POS-7430,Howardshire,864.53,Stephen Benson,RUPAY,GBP,
TXN000810,CASHBACK,2025-05-30 13:05:50,,Merritt-Cowan,Inc,POS-3730,Seanburgh,642.37,Carlos Russell,AMEX,INR,
TXN000811,PURCHASE,2024-12-31 13:05:50,,Martin Inc,and Sons,POS-7439,West Kenneth,206.89,Joe Buck,MASTERCARD,USD,
TXN000812,REFUND,2024-12-13 13:05:50,,"Williams, Ramirez and Jordan",PLC,POS-6458,Matthewsport,896.14,Alicia Bowen MD,RUPAY,USD,
TXN000813,REFUND,2024-11-18 13:05:50,,Lucas-Cherry,and Sons,POS-1232,South Sarahshire,908.21,Tiffany Baker,VISA,EUR,
TXN000814,CASHBACK,2024-10-05 13:05:50,,Carpenter Ltd,Ltd,POS-4876,Hobbsmouth,172.54,Derrick Roman,AMEX,GBP,
TXN000815,PURCHASE,2024-11-02 13:05:50,,Crawford-Lewis,LLC,POS-5782,Port Edward,934.35,Christy Lester,RUPAY,EUR,
TXN000816,CASHBACK,2025-06-10 13:05:50,,Murphy Ltd,Inc,POS-5413,West Lori,155.6,Jeffrey Nichols,MASTERCARD,EUR,
TXN000817,PURCHASE,2025-07-12 13:05:50,,Frederick-Allen,Ltd,POS-1454,Lake Michealchester,447.38,Kenneth Hebert,AMEX,USD,
TXN000818,REFUND,2024-11-22 13:05:50,,Bell-Miller,Inc,POS-3751,South Davidshire,48.09,Michael Nolan,VISA,GBP,
TXN000819,REFUND,2025-06-02 13:05:50,,Schmidt-David,PLC,POS-6134,West Robert,35.85,Michael Williams,RUPAY,EUR,
TXN000820,REFUND,2025-01-06 13:05:50,,Barton-Wright,LLC,POS-1968,Smithview,438.57,Barbara Dunlap,RUPAY,GBP,
TXN000821,PURCHASE,2025-03-30 13:05:50,,Clark Ltd,PLC,POS-2802,Johnsonmouth,861.69,Jessica Stevens,VISA,EUR,
TXN000822,CASHBACK,2024-07-19 13:05:50,,Acosta-Beltran,Ltd,POS-7551,Webbview,328.5,Mark Chan,MASTERCARD,USD,
TXN000823,REFUND,2024-08-07 13:05:50,,"Miller, Bell and Miller",Ltd,POS-5571,Roychester,897.81,William Blackburn,MASTERCARD,USD,
TXN000824,REFUND,2025-07-07 13:05:50,,Stewart and Sons,LLC,POS-8832,Audreytown,360.84,Amy Jackson,RUPAY,EUR,
TXN000825,PURCHASE,2024-07-18 13:05:50,,Nguyen-Morrison,Group,POS-9632,East Martin,184.63,Shannon Thompson,MASTERCARD,GBP,
TXN000826,CASHBACK,2024-07-18 13:05:50,,Hernandez-Nelson,Ltd,POS-4256,Durhamville,307.71,Joe Russell,VISA,USD,
TXN000827,PURCHASE,2025-07-06 13:05:50,,Davis-Smith,LLC,POS-7054,East Brandiberg,814.11,James Harris,RUPAY,INR,
TXN000828,REFUND,2024-10-23 13:05:50,,"Dean, Moreno and Williams",and Sons,POS-6423,North Cassandraberg,994.24,Derrick Harper,MASTERCARD,USD,
TXN000829,CASHBACK,2024-12-05 13:05:50,,Gonzalez-Miller,LLC,POS-9793,New Alisha,122.5,Gabriel Esparza,VISA,EUR,
TXN000830,PURCHASE,2025-01-26 13:05:50,,Hull LLC,and Sons,POS-7796,South Toddside,224.75,Laura Bernard,AMEX,INR,
TXN000831,CASHBACK,2025-01-18 13:05:50,,"Kim, Ray and Young",PLC,POS-5160,New Susanton,512.56,Sandra Brown,VISA,USD,
TXN000832,CASHBACK,2024-12-15 13:05:50,,"Hendricks, Conrad and Castillo",Inc,POS-2820,Adamshire,579.96,Richard Richards,RUPAY,GBP,
TXN000833,PURCHASE,2025-05-28 13:05:50,,Duncan LLC,PLC,POS-8465,Andersonport,837.83,William Brady,MASTERCARD,GBP,
TXN000834,CASHBACK,2025-04-15 13:05:50,,Kidd PLC,and Sons,POS-7691,Emilyberg,869.18,Tommy Foster,VISA,INR,
TXN000835,REFUND,2025-02-26 13:05:50,,Lindsey-Brown,and Sons,POS-5631,South Becky,149.7,Erica Robinson,RUPAY,INR,
TXN000836,CASHBACK,2025-04-13 13:05:50,,Diaz Group,Inc,POS-1722,North Nathan,835.0,Ruben Weaver,RUPAY,GBP,
TXN000837,PURCHASE,2024-10-08 13:05:50,,"Stephens, Garcia and Castillo",LLC,POS-9845,Pearsonburgh,43.72,Cassandra Kim,MASTERCARD,INR,
TXN000838,CASHBACK,2025-04-04 13:05:50,,"Porter, Simmons and Villanueva",Inc,POS-5344,Martinborough,64.61,Mrs. Andrea Cruz,AMEX,INR,
TXN000839,REFUND,2025-05-12 13:05:50,,Walker Group,Group,POS-1602,Debrahaven,200.99,Nathan Coleman,AMEX,EUR,
TXN000840,REFUND,2025-02-18 13:05:50,,"Cervantes, Lee and Bell",Inc,POS-1052,West Haleybury,51.74,Robert Cantu,RUPAY,USD,
TXN000841,CASHBACK,2025-04-24 13:05:50,,Gordon Inc,LLC,POS-2691,Port Nancychester,373.36,Andrea Rose,MASTERCARD,INR,
TXN000842,REFUND,2024-11-04 13:05:50,,"Williams, Cummings and Jones",Inc,POS-6802,North Heather,569.75,Lauren Lane,VISA,INR,
TXN000843,PURCHASE,2024-08-12 13:05:50,,Mcclure LLC,PLC,POS-1687,Sandovalfort,972.35,Jacqueline Joseph,RUPAY,INR,
TXN000844,REFUND,2025-04-10 13:05:50,,Harrell-Smith,LLC,POS-9259,East Diane,718.11,Colleen Bird,MASTERCARD,USD,
TXN000845,REFUND,2025-03-14 13:05:50,,"Andrade, Bowman and Young",Group,POS-4364,North Williamburgh,288.16,Richard Hughes,MASTERCARD,GBP,
TXN000846,PURCHASE,2025-06-26 13:05:50,,"Alvarado, Gonzales and Mccall",Group,POS-2284,East Cameron,995.13,Phillip Norman,RUPAY,GBP,
TXN000847,REFUND,2024-08-30 13:05:50,,Hill-Carter,PLC,POS-1452,Andreafort,154.1,David Rogers,AMEX,INR,
TXN000848,CASHBACK,2025-06-26 13:05:50,,"Russo, Love and Mcgee",Inc,POS-4342,Jonesmouth,305.09,Tyler Lyons,RUPAY,USD,
TXN000849,CASHBACK,2024-08-08 13:05:50,,"Ross, Parker and Hunt",PLC,POS-6713,New Kevinberg,98.39,Russell Schultz,RUPAY,INR,
TXN000850,PURCHASE,2024-09-05 13:05:50,,Solomon Ltd,and Sons,POS-1725,Brandyview,796.73,Tammy Fowler,AMEX,GBP,
TXN000851,PURCHASE,2025-02-10 13:05:50,,"Chavez, Martin and Obrien",Inc,POS-5738,Brianburgh,743.17,Timothy Smith,VISA,USD,
TXN000852,CASHBACK,2024-09-13 13:05:50,,Curtis LLC,Ltd,POS-8129,Nicoletown,872.8,Arthur Duncan,RUPAY,EUR,
TXN000853,REFUND,2024-10-06 13:05:50,,Pearson-Wheeler,and Sons,POS-7641,Rodriguezside,524.02,Brandi Dennis,MASTERCARD,EUR,
TXN000854,PURCHASE,2024-10-23 13:05:50,,Olson-Parker,Ltd,POS-8451,Mullenchester,83.22,John Cameron,RUPAY,INR,
TXN000855,CASHBACK,2025-04-18 13:05:50,,Obrien LLC,and Sons,POS-2312,East Davidshire,570.75,Mark Gross,AMEX,GBP,
TXN000856,CASHBACK,2025-04-11 13:05:50,,"Morgan, Adams and Bass",Group,POS-9016,North Kayleetown,680.73,Donald Jennings,RUPAY,USD,
TXN000857,PURCHASE,2025-03-12 13:05:50,,Hughes PLC,Ltd,POS-5780,New Coreyview,542.84,Alice Foster,RUPAY,USD,
TXN000858,CASHBACK,2024-11-08 13:05:50,,Mckinney-Brooks,and Sons,POS-2127,Nicholasshire,477.06,Rhonda Stevenson,RUPAY,INR,
TXN000859,REFUND,2024-09-04 13:05:50,,"Hodges, Cook and Cook",Inc,POS-2145,South Nancy,655.47,Jerome Martin,MASTERCARD,GBP,
TXN000860,REFUND,2025-01-19 13:05:50,,"Hanson, Kelly and Harmon",Ltd,POS-8249,Joelland,649.4,Erin Gilbert,RUPAY,INR,
TXN000861,PURCHASE,2025-03-09 13:05:50,,"Silva, Johnson and Valencia",Inc,POS-4427,South Timothyfurt,591.07,Desiree Andrews,AMEX,USD,
TXN000862,PURCHASE,2025-07-16 13:05:50,,Allen LLC,and Sons,POS-9812,Lake Crystalfort,950.74,Mrs. Kathy Zamora,RUPAY,INR,
TXN000863,PURCHASE,2025-07-16 13:05:50,,Thompson LLC,Group,POS-8123,Stokesville,358.44,Jennifer Cantu,RUPAY,USD,
TXN000864,CASHBACK,2025-07-02 13:05:50,,"Mclaughlin, Ford and Mcknight",LLC,POS-1759,Martinmouth,256.17,Alyssa Cruz,VISA,USD,
TXN000865,REFUND,2024-11-20 13:05:50,,"Miller, Williams and Ford",PLC,POS-4438,North Ashleymouth,125.88,Keith Martinez,VISA,EUR,
TXN000866,REFUND,2024-09-11 13:05:50,,Brooks-Martinez,Group,POS-1772,Mendezville,76.34,Calvin Bonilla,AMEX,EUR,
TXN000867,REFUND,2025-04-28 13:05:50,,Smith-Butler,and Sons,POS-4555,Lake Sarafurt,246.75,Jonathon Hall,MASTERCARD,USD,
TXN000868,PURCHASE,2024-12-01 13:05:50,,Harper Inc,Ltd,POS-9004,North Kaylamouth,338.58,Holly Stewart,VISA,USD,
TXN000869,CASHBACK,2024-09-16 13:05:50,,Walker-Phelps,Ltd,POS-1785,Garciaberg,898.1,Melinda Murphy,MASTERCARD,GBP,
TXN000870,REFUND,2025-07-14 13:05:50,,Hernandez-White,Group,POS-9099,Derekton,268.64,Melissa Reed,VISA,EUR,
TXN000871,PURCHASE,2025-01-10 13:05:50,,Sanchez-Silva,LLC,POS-6216,Cindyfort,632.63,Tanya Hernandez,MASTERCARD,EUR,
TXN000872,CASHBACK,2024-10-28 13:05:50,,Lee-Smith,Group,POS-5897,Jenniferfort,528.4,Jacob Trujillo,MASTERCARD,EUR,
TXN000873,REFUND,2025-06-14 13:05:50,,"Holland, Allen and Lee",Group,POS-2658,East Michelleville,292.42,Justin Taylor,RUPAY,INR,
TXN000874,CASHBACK,2025-05-01 13:05:50,,"Glenn, Gutierrez and Perry",and Sons,POS-2816,Lake Christopherchester,378.14,Thomas Perry,RUPAY,USD,
TXN000875,PURCHASE,2025-06-23 13:05:50,,Reed-Ruiz,and Sons,POS-7692,North Juanhaven,941.46,Erik Murphy,VISA,INR,
TXN000876,CASHBACK,2024-09-28 13:05:50,,Gilbert and Sons,Inc,POS-6166,South Johnport,243.58,Brian Hughes,VISA,USD,
TXN000877,PURCHASE,2025-07-07 13:05:50,,Brown-Dominguez,and Sons,POS-4824,Victoriatown,796.57,Miguel Lawrence,AMEX,USD,
TXN000878,CASHBACK,2024-08-20 13:05:50,,Perez and Sons,LLC,POS-2496,North Michellebury,291.88,Alexander Avila,RUPAY,USD,
TXN000879,PURCHASE,2024-12-14 13:05:50,,Wiggins-Lindsey,Group,POS-4831,Wongmouth,272.19,Mathew Smith,VISA,EUR,
TXN000880,CASHBACK,2025-05-19 13:05:50,,Huerta Group,and Sons,POS-7067,West Alexandraville,368.19,Susan Gregory,AMEX,INR,
TXN000881,PURCHASE,2025-06-16 13:05:50,,"Lee, Wright and Cochran",Inc,POS-7695,Port Luisport,298.41,Sandra Oliver,AMEX,INR,
TXN000882,PURCHASE,2025-05-09 13:05:50,,Fuller Ltd,Ltd,POS-9018,West Samanthabury,342.1,Walter Reid,MASTERCARD,USD,
TXN000883,REFUND,2025-01-22 13:05:50,,Horn-Buchanan,Ltd,POS-9747,South Caitlinland,664.52,Maria Yang,MASTERCARD,EUR,
TXN000884,CASHBACK,2024-09-05 13:05:50,,Gould Inc,and Sons,POS-4823,Dominguezview,841.69,Jason Jackson,VISA,INR,
TXN000885,CASHBACK,2024-11-04 13:05:50,,Gibson Ltd,Inc,POS-7208,Jacquelineberg,67.92,David Rodriguez,AMEX,EUR,
TXN000886,REFUND,2024-09-18 13:05:50,,Lee Group,LLC,POS-4306,North Kathleenfurt,963.22,Jason Adams,VISA,GBP,
TXN000887,PURCHASE,2025-01-20 13:05:50,,Ingram-Dixon,PLC,POS-6130,East Michaelland,348.0,Amanda Wright,VISA,GBP,
TXN000888,CASHBACK,2025-05-25 13:05:50,,"Frazier, Sullivan and Davis",Ltd,POS-6170,New Chaseport,395.15,Alexis Reilly,AMEX,EUR,
TXN000889,PURCHASE,2025-01-08 13:05:50,,"Foster, Olsen and Reed",and Sons,POS-7146,Parsonsburgh,954.08,Colin Taylor,AMEX,EUR,
TXN000890,PURCHASE,2025-06-13 13:05:50,,Riley-Hall,Group,POS-7171,Martinezview,840.17,Mariah Levy,MASTERCARD,EUR,
TXN000891,PURCHASE,2025-01-27 13:05:50,,"Valdez, Castro and Hicks",Group,POS-7188,Cherylville,654.07,Martin Clarke,VISA,USD,
TXN000892,REFUND,2025-05-01 13:05:50,,Oneal-Garza,and Sons,POS-3689,South Jaime,364.09,Derek King,RUPAY,INR,
TXN000893,REFUND,2025-02-20 13:05:50,,"Potter, Scott and Mendoza",PLC,POS-6279,Lake Tina,433.3,Danielle Newman,MASTERCARD,GBP,
TXN000894,CASHBACK,2025-05-09 13:05:50,,Sims Group,Group,POS-8601,South Anthony,148.18,Daniel Kirk,AMEX,INR,
TXN000895,PURCHASE,2025-07-03 13:05:50,,"Cameron, Hobbs and Hodges",Ltd,POS-3373,Smithbury,699.23,Robert Robinson,AMEX,EUR,
TXN000896,PURCHASE,2024-07-19 13:05:50,,"Barker, Park and Cruz",Ltd,POS-5743,Alicialand,369.21,Jonathan Wright,VISA,USD,
TXN000897,CASHBACK,2024-12-06 13:05:50,,Harris Group,and Sons,POS-4775,Elizabethshire,26.34,Victoria Wade,RUPAY,USD,
TXN000898,PURCHASE,2025-06-10 13:05:50,,"Manning, Farley and Rivera",LLC,POS-4354,Lake Briana,214.99,Erik Gray,MASTERCARD,INR,
TXN000899,REFUND,2025-07-15 13:05:50,,Andrews-Riley,Inc,POS-5866,South Michaelborough,697.84,Alicia Combs,VISA,INR,
TXN000900,CASHBACK,2025-06-18 13:05:50,,Black-Lee,PLC,POS-6645,Paulamouth,173.12,Deborah Manning,VISA,GBP,
TXN000901,CASHBACK,2024-07-29 13:05:50,,"Miller, Winters and Luna",Ltd,POS-3380,East Tanya,663.43,Jacob Walters,RUPAY,INR,
TXN000902,PURCHASE,2025-01-08 13:05:50,,"Howard, Gibson and King",Inc,POS-1379,Murphybury,91.52,Mark Robinson,RUPAY,USD,
TXN000903,PURCHASE,2024-10-22 13:05:50,,Simmons-Dennis,Inc,POS-1954,Johnstonview,677.29,Sarah White,RUPAY,USD,
TXN000904,REFUND,2025-05-14 13:05:50,,Craig-Garner,Inc,POS-8809,Port Misty,579.26,Alex Perez,AMEX,GBP,
TXN000905,PURCHASE,2024-10-19 13:05:50,,Fletcher Ltd,LLC,POS-1517,Ryanstad,577.4,Kevin Hall,MASTERCARD,EUR,
TXN000906,REFUND,2025-04-18 13:05:50,,Collins-Barrett,and Sons,POS-8415,East Lisamouth,199.16,Megan Taylor,VISA,GBP,
